Temperature,Humidity,Rainfall_mm,Crop_Stage,Symptom_Leaf_Spots,Symptom_Holes_in_Leaves,Symptom_Stunted_Growth,Symptom_Wilting,Symptom_Stem_Boring,Diagnosis
29.730106000412142,84.9363110153043,15.826728951620217,Seedling,1,0,1,1,1,Maize Lethal Necrosis
32.75610732785637,53.25763097235852,24.35398407263347,Vegetative,0,1,1,0,1,Maize Stem Borer
29.966630626979086,79.79953945824434,17.86573124137921,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
30.758863145989654,68.33390277609175,13.73584595591241,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
23.958060395026095,83.366333319981,9.729687880438226,Maturity,1,0,1,0,1,Northern Leaf Blight
24.27215950957128,78.30679043045184,14.192919090345915,Vegetative,1,1,1,0,0,Northern Leaf Blight
31.944276772602493,93.28269342842592,18.99080661057288,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.522132071737754,79.94938884797818,6.924681835901011,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
28.752914564765398,89.6178842019938,15.751551295885289,Flowering,1,1,1,1,1,Maize Lethal Necrosis
30.385026486192682,59.20508372102272,14.20219521442073,Maturity,1,1,0,1,1,Healthy
30.16603788870622,79.90388076183245,6.113903343445284,Flowering,1,1,1,1,1,Maize Lethal Necrosis
29.71923098487018,88.16655574856023,21.939301529446034,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
29.568333153920722,89.20114485788108,11.655276172237924,Maturity,1,0,0,0,0,Northern Leaf Blight
30.989684281572107,70.84235801199519,5.795225092821102,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.60462173077263,62.91910153678025,12.326003848861792,Vegetative,1,1,1,0,1,Healthy
26.099217943182655,61.07922084231826,8.861479604097063,Seedling,1,0,1,1,0,Maize Lethal Necrosis
25.814700786872137,87.17586441023133,0.6814333043709347,Flowering,1,0,1,0,1,Maize Stem Borer
28.107662572810575,50.55070028442043,2.091842246034897,Flowering,0,1,1,1,1,Maize Stem Borer
28.777057762679227,63.51633049042108,5.16087716806804,Maturity,0,0,0,1,1,Healthy
29.16871075871014,89.00625325110394,10.976681578269817,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
24.054700203246377,84.90586182992104,8.210303141626744,Flowering,1,1,1,0,1,Northern Leaf Blight
32.202868034602766,57.54852272799325,4.310749030501082,Flowering,0,1,1,1,1,Drought Stress
26.918795562295823,71.4596147448759,22.691588420929858,Flowering,1,1,1,1,1,Maize Lethal Necrosis
28.694463429108957,64.4543278765688,14.507836851634707,Maturity,1,1,1,1,1,Healthy
22.203511113406577,87.71628006880985,22.155210637674326,Vegetative,1,0,0,0,0,Northern Leaf Blight
23.870334880271276,53.102856349158756,19.87710796459761,Flowering,0,0,0,0,0,Healthy
33.02888116443367,89.39779641821374,8.898989287051734,Maturity,0,1,0,1,1,Healthy
33.20833784826537,66.24493100990816,17.597125806350107,Flowering,1,1,1,1,1,Maize Lethal Necrosis
31.61074381004159,56.788909304205305,19.986760948675773,Vegetative,0,1,1,0,1,Maize Stem Borer
22.59583897316464,76.04492828680968,16.282727688594676,Seedling,1,1,0,0,1,Northern Leaf Blight
22.968182694897934,90.91135676224582,8.298411611656654,Seedling,1,1,1,0,1,Northern Leaf Blight
24.49361761274173,93.20945453934016,4.7617178927434916,Seedling,1,1,1,0,1,Northern Leaf Blight
28.672744100137738,73.71856467472794,7.327104004311588,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.046031639832634,82.4295861363827,11.950291408940112,Maturity,1,0,0,1,1,Northern Leaf Blight
29.794969429429745,75.67697609202465,14.435680814186949,Flowering,1,1,1,1,1,Maize Lethal Necrosis
23.791395469161724,87.17564068968136,21.46549432648354,Vegetative,1,1,0,1,0,Northern Leaf Blight
33.69931578153856,68.94291224816061,14.80140943774764,Maturity,1,0,1,0,1,Healthy
33.52598562407137,82.37043582189932,21.92832262042576,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.944751154033067,75.5656718055567,16.41158169269917,Flowering,1,0,1,1,1,Maize Lethal Necrosis
31.86513668809492,82.08349754416389,4.808714099062089,Seedling,1,0,1,1,0,Maize Lethal Necrosis
31.260024906973282,89.36916957935759,21.91374837277628,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.169306216730014,62.49088012595024,21.71261886569042,Flowering,1,0,0,1,1,Healthy
30.24629148129135,52.75540009645238,17.229749897544693,Vegetative,0,1,1,1,1,Maize Stem Borer
25.724960834374734,58.695215290217575,0.033781409529437534,Flowering,1,1,1,0,1,Maize Stem Borer
30.031580372599016,76.72495571408281,11.07351287847349,Flowering,1,1,1,1,1,Maize Lethal Necrosis
29.314000162973628,90.74909329238201,17.537141232348624,Flowering,1,1,1,1,1,Maize Lethal Necrosis
32.46326243869454,78.98597883794389,9.080410830544489,Seedling,1,1,1,1,1,Maize Lethal Necrosis
30.880960632519866,64.0587853411083,16.886561679816108,Maturity,0,0,1,0,0,Healthy
28.26699207994008,56.71617227878343,6.305210762558619,Maturity,1,1,1,0,1,Healthy
24.499150615858728,66.1767163829698,9.95884397160936,Maturity,0,1,1,1,0,Healthy
22.383074089474526,89.39768943007658,19.387238584146267,Flowering,1,1,0,0,1,Northern Leaf Blight
29.79031461301911,62.280922366548026,4.212501933367957,Seedling,1,0,1,1,1,Maize Lethal Necrosis
29.087512386214676,58.89489782277946,15.000260903586401,Flowering,0,1,1,1,1,Maize Stem Borer
31.5366967573976,94.77919503482576,1.74905653498125,Seedling,1,0,1,1,0,Maize Lethal Necrosis
25.585430379654273,68.41951942662558,20.636292619024413,Maturity,0,0,0,0,0,Healthy
28.20274443078041,92.07282837024414,16.586522454076817,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.925549194309262,92.960195151119,11.927349724017944,Vegetative,1,1,1,0,1,Northern Leaf Blight
26.221579166902867,62.4101516998958,1.4191831444281737,Flowering,1,0,1,1,1,Maize Lethal Necrosis
29.78949714513226,65.47500015122161,9.425781841380568,Seedling,1,0,1,1,0,Maize Lethal Necrosis
27.36328450093229,72.8178551775163,10.475811297881025,Vegetative,1,0,1,1,1,Maize Lethal Necrosis
28.034735597195603,76.8659002661898,24.589504947952175,Flowering,1,1,1,1,1,Maize Lethal Necrosis
28.59416720128876,85.44966467415011,13.710108488549706,Maturity,1,1,1,1,0,Northern Leaf Blight
34.60749315010195,85.43067095961189,18.957405106000007,Seedling,1,1,1,1,0,Maize Lethal Necrosis
29.019789110311,59.323223349108545,17.488484874647764,Vegetative,0,1,1,0,1,Maize Stem Borer
34.84638574040629,61.45276923529543,20.572504524549398,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.968334784375564,93.16347398625354,24.326522141142366,Seedling,1,1,0,0,1,Northern Leaf Blight
30.20400356716545,79.10143831933915,2.538116193253956,Seedling,1,1,1,1,0,Maize Lethal Necrosis
26.078771278236033,88.616603606658,19.613016444740193,Flowering,1,0,1,1,1,Maize Lethal Necrosis
31.311577515703846,76.61196134307687,17.325084400211367,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.944153145683234,56.33303732353471,24.554454199247548,Flowering,1,0,1,1,1,Maize Stem Borer
30.368784641262174,66.71849480788308,3.8571037416774283,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.072225468221987,65.43853430788978,6.860513733622617,Vegetative,1,0,1,1,1,Maize Lethal Necrosis
34.918055204613005,76.48698370996935,10.880526580443615,Maturity,0,1,0,1,0,Healthy
24.919851687184575,94.10528918124595,14.348742410326809,Flowering,1,1,1,1,1,Northern Leaf Blight
33.63461030533177,58.68373756425081,20.950682239799093,Maturity,0,0,1,0,1,Healthy
34.794868844495184,81.28636482122306,17.828529953284526,Seedling,1,0,1,1,0,Maize Lethal Necrosis
32.47008440187885,69.65278687349794,20.865273254737822,Maturity,0,0,0,1,0,Healthy
29.881350690708835,60.987430162614636,20.11485319024018,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
31.044375609548027,76.28055569777925,20.434484470526826,Maturity,1,1,0,0,0,Healthy
30.40575767184054,51.148178044750736,12.354254466818954,Seedling,0,0,0,1,1,Healthy
33.45975456523964,81.30949638544702,19.242686155645274,Flowering,1,1,1,1,1,Maize Lethal Necrosis
30.773864206042177,77.04882203851506,5.900566079976116,Flowering,1,1,1,1,1,Maize Lethal Necrosis
30.060200623747676,69.95177008824774,17.958766400419986,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
26.0507623618932,87.50634081460686,23.68066958040472,Flowering,1,0,1,1,1,Maize Lethal Necrosis
26.712923614721046,90.23512438220138,14.11758549895896,Flowering,1,0,1,1,1,Maize Lethal Necrosis
26.91747721686468,92.94175294024046,24.62901911904057,Maturity,1,0,1,1,0,Northern Leaf Blight
31.00224486507551,86.12625695265939,9.691639597723537,Seedling,1,1,1,1,0,Maize Lethal Necrosis
24.998909650023876,93.24994864060449,3.03685791291545,Flowering,1,1,1,0,0,Northern Leaf Blight
32.83674975797321,55.17730868807158,23.00909568327622,Vegetative,0,1,1,1,1,Maize Stem Borer
23.079260326560867,52.47621330042905,1.229878354176897,Vegetative,0,0,1,1,1,Healthy
29.08796029983661,89.75370641619557,12.330395300118862,Maturity,1,1,0,0,0,Northern Leaf Blight
31.791533107881886,66.72424802529272,20.319256496979182,Seedling,1,0,1,1,1,Maize Lethal Necrosis
34.745820247985094,62.93141723456365,22.777580551331265,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
23.350101615824773,71.16077902155084,12.076721404390891,Flowering,1,0,0,0,0,Healthy
30.602246946872505,59.70934213388945,9.41963579449764,Maturity,1,0,1,0,0,Healthy
33.7681652876252,73.38965521580792,22.641547197846705,Seedling,1,0,1,1,0,Maize Lethal Necrosis
22.768049404404834,63.94944003657468,24.166687955994007,Flowering,0,1,1,0,0,Healthy
28.49175667672452,92.40117256099009,7.6731395175492265,Maturity,1,1,1,1,1,Northern Leaf Blight
30.472648039006728,50.280648672906594,3.0247067231768425,Maturity,0,0,0,1,0,Healthy
30.044106657579725,82.70548954764246,15.3543074289968,Seedling,1,0,1,1,0,Maize Lethal Necrosis
24.464993863227292,94.13972641445979,12.633329305732943,Vegetative,1,0,0,1,1,Northern Leaf Blight
33.10477691367196,50.24889273358816,5.270295402330932,Vegetative,1,1,1,0,1,Maize Stem Borer
30.135109315821047,91.24707520427037,1.9607126189729125,Maturity,1,1,1,0,0,Healthy
25.255049350604875,76.03082801256963,2.2787678307513493,Seedling,1,0,0,1,0,Northern Leaf Blight
29.89762313480879,88.09951368864239,20.078907535229007,Seedling,1,0,1,1,1,Maize Lethal Necrosis
25.9420656051486,89.15050620810547,8.072241887525337,Vegetative,1,0,1,1,1,Maize Stem Borer
32.691840670246194,54.18564420342363,2.397891996914994,Vegetative,0,1,1,1,1,Drought Stress
27.05686867042884,57.41373117416176,11.863095247292,Maturity,0,0,1,0,1,Healthy
22.83654910319454,52.15743372611238,0.2346139550705867,Flowering,0,0,1,1,1,Healthy
28.7526897324854,69.36044302645573,4.467686163436552,Flowering,1,1,1,1,1,Maize Lethal Necrosis
31.34787158336579,57.519399653998825,20.895174253095337,Maturity,1,0,1,1,1,Healthy
23.00808247783945,62.4641533555813,17.659005756458445,Maturity,0,1,1,0,1,Healthy
30.178434375262,70.68150204861863,11.455455032871484,Maturity,0,1,0,1,1,Healthy
33.93431148431294,83.18553745688669,0.4841861741726128,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
33.45744388420514,80.84568859663071,3.104774463185078,Seedling,1,1,1,1,0,Maize Lethal Necrosis
24.397106951763266,63.68265608461385,11.858474165360079,Flowering,0,1,1,0,0,Healthy
31.04389233577776,50.29639343672668,23.685890811175287,Vegetative,1,1,1,1,1,Maize Stem Borer
23.449501637820006,51.34292380634686,22.70931049667676,Maturity,1,1,0,1,1,Healthy
26.295381349147647,75.0854585754173,22.207906792468368,Maturity,1,1,0,0,1,Northern Leaf Blight
28.09994199157944,65.53452235046069,14.900013919084126,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
33.42202841187887,88.00646513232796,6.174830365506509,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
32.016225968742695,89.27759184086503,4.0530225187058315,Flowering,1,1,1,1,1,Maize Lethal Necrosis
22.12557934516025,76.33556124870506,6.778760685618868,Vegetative,1,0,1,0,0,Northern Leaf Blight
27.25591300131591,55.49425442327929,23.674975368432975,Vegetative,1,0,1,0,1,Maize Stem Borer
26.171230288039496,91.76901912452547,15.838344818134583,Seedling,1,0,1,1,1,Maize Lethal Necrosis
29.28450068327731,85.8406390637971,22.226650177738986,Flowering,1,1,1,1,1,Maize Lethal Necrosis
28.696603665814642,59.335184891216514,1.8277505689283573,Flowering,1,1,1,0,1,Maize Stem Borer
23.00485702876514,58.051984824346015,15.152660485330674,Maturity,1,0,0,0,0,Healthy
22.85631946342156,53.745935361513006,7.764521621086907,Flowering,0,0,0,0,0,Healthy
26.503676876538037,78.7985835527006,19.71058016232537,Maturity,1,0,1,1,0,Northern Leaf Blight
31.596226139630982,90.6191118173507,12.133934317047832,Maturity,0,0,1,0,0,Healthy
34.16381652753215,78.09868288389517,24.487902573763108,Seedling,1,1,1,1,1,Maize Lethal Necrosis
25.761081488322787,74.54427597535582,0.3599310664989974,Flowering,0,0,1,0,1,Maize Stem Borer
30.203909053695888,64.5420807559108,22.885964760645486,Seedling,1,1,1,1,0,Maize Lethal Necrosis
23.263260212207417,88.9295597829776,0.3301138227215089,Maturity,1,0,1,1,1,Northern Leaf Blight
28.459588126699174,54.06211873332839,1.53818493907526,Maturity,1,1,0,1,0,Healthy
24.27764411713403,92.83529387593686,11.398847004170909,Vegetative,1,0,1,0,1,Northern Leaf Blight
29.187687796086777,84.34827498403862,18.204487225419342,Maturity,1,0,1,0,1,Northern Leaf Blight
27.58189049697888,59.94136166436619,23.78598522896855,Vegetative,0,1,1,1,1,Maize Stem Borer
33.170005101318196,64.90978727840145,4.714447415291204,Maturity,1,0,1,1,1,Drought Stress
33.847582254670115,58.953858588468094,21.250380855323737,Vegetative,0,1,1,0,1,Maize Stem Borer
31.484312155451455,61.62128973115972,0.08498022283630335,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
33.423282482041884,80.3598822719608,22.810277449112096,Maturity,1,1,1,0,0,Healthy
31.092329779986393,58.4156069741528,5.332728254483834,Flowering,1,1,1,1,1,Maize Stem Borer
27.941104273302912,83.09844630022495,22.8204772971734,Maturity,1,1,0,1,1,Northern Leaf Blight
28.216065972210416,76.89487504548492,3.7371852441645315,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
28.772774853965302,60.98610108043816,10.043299146325225,Seedling,1,0,1,1,0,Maize Lethal Necrosis
24.31558744358456,50.594011022748795,13.67902057365865,Maturity,0,1,1,1,1,Healthy
32.31862088079323,63.219707091931866,13.18758503080252,Maturity,1,1,1,1,1,Healthy
22.16476967172565,85.32750188557728,12.361768086808866,Vegetative,1,1,0,1,0,Northern Leaf Blight
34.78878150511434,66.77703423610646,13.199241714793377,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.123020081547693,64.9199261419901,11.557640027353095,Maturity,1,1,0,0,0,Healthy
31.70594511631542,86.17299250179822,0.6957681844716984,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.117951287559862,59.77707865816207,20.2111273944765,Vegetative,0,0,1,0,0,Healthy
30.40711880827233,73.92773961776267,17.047791418429338,Seedling,1,1,1,1,1,Maize Lethal Necrosis
26.97893983616516,63.106117354910054,20.679880121867782,Seedling,1,1,1,1,0,Maize Lethal Necrosis
22.598453149431815,68.34338161080123,7.594662879376249,Flowering,1,1,1,0,1,Healthy
26.782354522201594,84.89053970137147,10.631058779813655,Flowering,1,0,1,1,1,Maize Lethal Necrosis
23.0474655626311,94.86589621545048,12.975694021330723,Vegetative,1,0,1,0,0,Northern Leaf Blight
31.000303768690863,77.6476457734496,9.252345362763759,Seedling,1,0,1,1,1,Maize Lethal Necrosis
25.743895594318875,76.06083164855333,14.676521681738627,Vegetative,1,1,1,1,1,Maize Stem Borer
27.724416377976706,90.74971518429524,12.982752791692928,Seedling,1,0,1,1,0,Maize Lethal Necrosis
25.35824484132252,57.7433311578458,16.075655246084718,Flowering,0,1,1,1,1,Maize Stem Borer
29.522940348162052,76.11163587705312,23.971872414229207,Maturity,1,0,0,0,0,Northern Leaf Blight
27.34499660768624,77.9008964399945,8.505171210170385,Maturity,1,0,1,0,0,Northern Leaf Blight
25.703404692657166,56.45707635551777,9.258566594757253,Flowering,1,1,1,0,1,Maize Stem Borer
29.214922660353714,67.71529705158507,2.522227524759757,Seedling,1,0,1,1,0,Maize Lethal Necrosis
23.677245608332107,53.786682617518025,4.189330191454579,Seedling,1,1,0,0,0,Healthy
32.94083554483688,61.65281636397457,2.4007606507773724,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.504851151772144,64.0826884913324,17.46554270964024,Flowering,1,1,1,1,1,Maize Lethal Necrosis
27.975268921414635,84.26503916318134,14.232364135964406,Flowering,1,0,1,1,1,Maize Lethal Necrosis
25.876711986825477,85.86182111131961,7.994208385844182,Vegetative,1,0,1,0,1,Maize Stem Borer
31.15914621965862,58.88716916994457,13.701279852658818,Vegetative,0,1,1,0,1,Maize Stem Borer
22.533365484269716,67.1254837737929,5.932161626651345,Seedling,0,0,0,1,0,Healthy
28.627030042793173,61.56625068511494,16.491208524651043,Maturity,1,1,0,1,0,Healthy
34.55273602362581,56.206607572289926,2.8892894550921837,Maturity,0,0,1,1,0,Drought Stress
30.192392200990383,72.27260095747795,18.09481270751049,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.17127853980022,51.40750193983559,0.17455139299329958,Seedling,1,0,0,1,1,Healthy
29.43388512170607,68.51317915304578,11.70326526530617,Maturity,0,0,1,1,1,Healthy
28.475219730473242,56.785931302381314,7.200864082175445,Maturity,0,0,0,1,0,Healthy
22.135179536527495,60.891367536798356,0.5404099464655004,Maturity,0,1,0,0,1,Healthy
30.65216201708429,69.905037843559,15.328807947377483,Maturity,1,1,0,0,0,Healthy
25.02687179940315,63.7261331965297,2.5066587623354506,Maturity,1,1,0,1,0,Healthy
31.670249936019324,54.8293446988499,3.0261451630917646,Seedling,0,1,1,0,0,Healthy
26.46704315826404,52.08088697850789,1.1511223023502215,Vegetative,1,0,1,0,1,Maize Stem Borer
26.686188838023213,58.26587870293437,23.451463319745773,Seedling,1,0,1,1,0,Healthy
25.610579296248527,79.75751165460578,3.747895050881614,Vegetative,1,1,1,0,1,Maize Stem Borer
22.53704444847735,93.82878763110526,24.323384587897102,Flowering,1,0,0,1,1,Northern Leaf Blight
33.35230517246866,60.98283131385751,0.018608988016696748,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.44940646451922,71.99045013820282,18.215861492369186,Flowering,0,0,1,1,1,Maize Stem Borer
34.29313286537085,81.95721049004348,14.243102890092546,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
32.657211312455175,54.31296002048787,9.258695623543382,Maturity,1,1,0,1,0,Healthy
27.860104956398175,66.81027219768924,8.17919284164418,Maturity,0,1,0,0,0,Healthy
34.68240824503831,61.34045189283393,11.687611344094185,Seedling,1,1,1,1,0,Maize Lethal Necrosis
31.84492149280488,61.3054931778823,1.781703556490441,Maturity,1,0,1,0,0,Healthy
32.52501955195019,51.820880196477034,17.896950655183005,Flowering,1,1,1,1,1,Maize Stem Borer
24.489871450569904,74.67558139563691,17.165067560110046,Maturity,0,1,1,1,0,Healthy
22.346466761483406,64.66906727427211,23.70542041553088,Vegetative,1,1,0,0,1,Healthy
30.213687485895925,75.92451803804532,10.082658881526493,Maturity,0,0,0,1,1,Healthy
30.655095835643486,51.58380699488234,8.486043319932673,Maturity,0,0,1,1,0,Healthy
26.53421467955107,76.87319806896664,20.87903962788205,Maturity,1,1,0,0,0,Northern Leaf Blight
22.53097384648756,93.53826522141853,13.73733886561672,Maturity,1,1,0,0,1,Northern Leaf Blight
30.7160033989013,54.96458289668916,11.949068267430837,Seedling,1,0,0,1,1,Healthy
34.59977480895453,88.9329439833692,22.905892365603293,Seedling,1,0,1,1,0,Maize Lethal Necrosis
26.787241776092294,90.22684355395843,4.745717418605963,Vegetative,1,0,1,1,1,Maize Lethal Necrosis
27.356130762962515,50.81875213835021,3.3121283253284424,Flowering,0,0,1,0,1,Maize Stem Borer
33.5002604596807,58.37265647493078,10.231125798082447,Flowering,1,1,1,0,1,Maize Stem Borer
33.74843340275207,64.50144249945087,19.60399133811431,Flowering,1,1,1,1,1,Maize Lethal Necrosis
29.735349362219846,65.08386260380641,20.635476576674012,Seedling,1,1,1,1,0,Maize Lethal Necrosis
26.882684351465386,83.55079186966857,14.098725496060766,Seedling,1,0,1,1,1,Maize Lethal Necrosis
34.35524080108428,74.69360391673132,16.030932418814352,Seedling,1,1,1,1,1,Maize Lethal Necrosis
27.088156561871934,89.5486559991459,23.199517691637876,Vegetative,1,0,1,1,1,Maize Lethal Necrosis
28.968601344085265,64.21709044928107,18.58033989400733,Flowering,1,1,1,1,1,Maize Lethal Necrosis
23.996034593311926,52.674521463787144,5.57992551291881,Seedling,0,1,1,0,0,Healthy
27.581609031436628,77.85843182904108,10.408361715725917,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
23.222801062072268,93.2225228261584,13.081804305128575,Seedling,1,1,0,0,1,Northern Leaf Blight
33.0252110243851,56.13666702575104,1.4350444136725204,Maturity,0,0,1,1,1,Drought Stress
24.411404287116955,60.42205970445583,24.534080691537337,Flowering,0,1,1,0,1,Healthy
32.70102156775698,63.70978817753792,22.51937923409432,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.661962785163844,94.15182441435587,5.591644298377821,Maturity,1,0,1,0,1,Northern Leaf Blight
24.393360744353835,88.0352397701222,19.485859891324115,Seedling,1,0,0,1,0,Northern Leaf Blight
31.733438056123923,72.10913925234497,1.1707563975762725,Seedling,1,1,1,1,1,Maize Lethal Necrosis
25.004069407154773,57.0788575072229,13.205186533000749,Vegetative,0,0,1,1,1,Maize Stem Borer
29.124874340275642,80.8192121920096,1.079967618104466,Maturity,1,1,1,1,1,Northern Leaf Blight
33.54343187488612,79.81290968411479,17.89666669731751,Maturity,1,0,1,1,0,Healthy
22.849845472359345,53.63643619526634,8.349328464167208,Seedling,0,1,0,1,0,Healthy
25.92818358755809,89.7142125666058,0.8633404633203168,Maturity,1,1,1,1,0,Northern Leaf Blight
24.29059509563628,55.58765126284041,12.233251507946003,Flowering,1,0,1,1,0,Healthy
26.920367943267014,50.58390077321694,2.883540292014239,Vegetative,0,0,1,0,1,Maize Stem Borer
26.263988280361005,59.34867735669907,5.654379680155477,Maturity,0,0,1,1,0,Healthy
29.535851797930015,51.93208501350896,7.394047753726282,Maturity,0,0,1,0,0,Healthy
28.860224154325607,76.07282173270299,21.62386361773367,Maturity,1,1,1,0,0,Northern Leaf Blight
33.832975595422866,63.91904655681741,1.3397302518019822,Seedling,1,1,1,1,1,Maize Lethal Necrosis
24.997736284269884,70.13528829590341,12.75240597441096,Flowering,0,1,1,1,1,Healthy
32.49691414753194,78.3726953177209,5.5295707914525565,Seedling,1,1,1,1,0,Maize Lethal Necrosis
31.94084840360688,56.81793111635096,1.122591150666394,Maturity,1,1,0,0,0,Healthy
25.4177213694076,83.74824355927481,11.869404749783632,Vegetative,1,1,1,0,1,Maize Stem Borer
23.33892454172229,76.86738205012465,18.26623698171425,Vegetative,1,0,1,1,1,Northern Leaf Blight
33.18642370843115,50.464930077550996,22.772999135346467,Maturity,1,0,0,0,0,Healthy
24.785386656274685,84.40082021716913,17.08730710081399,Flowering,1,1,1,0,1,Northern Leaf Blight
23.823042992029627,57.15642129410092,18.200882413733694,Vegetative,1,1,0,0,0,Healthy
25.99107363749743,87.56858461285155,13.485170483051995,Seedling,1,1,1,1,0,Northern Leaf Blight
22.351500264293726,71.48815672305362,12.506550764435481,Maturity,1,0,1,0,1,Healthy
24.395130973789964,55.378144997731816,12.47545579317881,Vegetative,0,1,1,1,0,Healthy
26.14459788552891,72.1688083328421,9.218820273681303,Flowering,1,1,1,1,1,Maize Lethal Necrosis
27.778909582786927,72.96297681501241,2.7805622416669036,Seedling,1,0,1,1,0,Maize Lethal Necrosis
26.62487250582528,94.82562509036342,2.842876539394595,Maturity,1,0,0,1,0,Northern Leaf Blight
30.958196903494787,80.67684828764803,18.257427987488,Seedling,1,0,1,1,0,Maize Lethal Necrosis
31.8713730556116,52.14839383525703,16.65034077610625,Maturity,1,0,0,0,0,Healthy
27.05171119537434,63.26227920189578,17.827676937741174,Flowering,1,1,1,1,1,Maize Lethal Necrosis
34.50814879538509,80.12934689292476,20.181180194544783,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
27.076541238127923,66.82500698416841,7.332058322124945,Flowering,1,1,1,1,1,Maize Lethal Necrosis
22.414783916553546,77.35040152179668,2.296016341076332,Maturity,1,0,0,1,1,Northern Leaf Blight
24.04586144943166,94.14756280235001,17.081053964290742,Seedling,1,0,0,1,1,Northern Leaf Blight
22.154851318784463,76.2974155360831,12.35278841224673,Maturity,1,0,1,0,1,Northern Leaf Blight
25.856529238994398,67.60670342467466,4.608444177258591,Maturity,1,1,0,1,1,Healthy
24.03069664669615,79.67185712138001,1.6556906744462,Maturity,1,0,0,1,0,Northern Leaf Blight
33.625299422439035,90.0266448876607,2.090837294089831,Flowering,1,1,1,1,1,Maize Lethal Necrosis
31.197369735300555,71.14526077196463,0.8219982087505628,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
34.07294295251928,74.51907642006839,13.85101978855473,Maturity,0,1,0,1,0,Healthy
30.963467663320145,91.32925079733864,22.279770384686746,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
28.664854288551204,57.73603439700716,2.9207642656746886,Flowering,1,1,1,0,1,Maize Stem Borer
29.74396115596597,51.35752504661266,13.399679177335862,Vegetative,0,1,1,0,1,Maize Stem Borer
33.41536781646896,83.55959534012612,24.890437329923817,Seedling,1,1,1,1,1,Maize Lethal Necrosis
34.350951870947405,92.85617270829724,4.375891901877024,Seedling,1,1,1,1,0,Maize Lethal Necrosis
28.718313267129794,60.82906082065648,17.876517791884467,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.263408008819795,82.22938895423582,11.831290673862766,Maturity,1,1,1,1,1,Northern Leaf Blight
23.657979766341622,72.60768146600662,9.252985573328065,Flowering,0,0,0,1,1,Healthy
23.757849061263215,82.6034608975067,20.928114692996274,Seedling,1,0,0,1,0,Northern Leaf Blight
26.318026055313087,80.42016795083121,13.34902419203453,Maturity,1,0,0,0,0,Northern Leaf Blight
33.59806444103015,64.7962288010154,13.442748734163198,Maturity,0,1,1,1,0,Healthy
23.247194144756467,92.18765197204024,8.621074531456854,Flowering,1,0,0,1,1,Northern Leaf Blight
26.964455590380783,84.76769634344646,7.061249476023815,Maturity,1,0,1,0,1,Northern Leaf Blight
26.205727259418772,71.96961044739274,17.119688689396014,Flowering,1,1,1,1,1,Maize Lethal Necrosis
32.09898444981769,68.19550779245178,16.422478436096256,Maturity,1,0,1,0,1,Healthy
28.067903290736556,87.9673979020495,12.423788654844028,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.875922535382067,63.67334494236641,7.761104865155499,Flowering,0,0,1,1,1,Maize Stem Borer
24.549800432156008,88.201316279867,0.4083395606037016,Seedling,1,1,1,0,0,Northern Leaf Blight
33.7439598013367,81.30846861031111,24.560578559186407,Seedling,1,1,1,1,1,Maize Lethal Necrosis
34.410309145829736,91.55139921123418,9.928722093574144,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.58814536172696,62.29493883866758,24.6646817239475,Seedling,1,1,1,1,0,Maize Lethal Necrosis
27.117066272788882,77.49567924470662,5.466767538559167,Maturity,1,1,0,1,1,Northern Leaf Blight
